bit,bit_shap,center_atom,radius,n_atoms_in_environment,environment_atoms,per_environment_value,per_atom_value,analysis_drug_name,model_label,faers_signal_class,final_rf_prob_positive,selection_reason
1581,-0.00022208056963567472,8,2,6,"2,3,4,6,7,8",-0.00011104028481783736,-1.8506714136306228e-05,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1750,-0.0035592397239809503,4,1,3,"3,4,5",-0.0017796198619904752,-0.0005932066206634917,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1750,-0.0035592397239809503,8,1,3,"3,7,8",-0.0017796198619904752,-0.0005932066206634917,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1873,-0.0035133602347850288,4,0,1,4,-0.0007026720469570058,-0.0007026720469570058,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1873,-0.0035133602347850288,5,0,1,5,-0.0007026720469570058,-0.0007026720469570058,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1873,-0.0035133602347850288,6,0,1,6,-0.0007026720469570058,-0.0007026720469570058,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1873,-0.0035133602347850288,7,0,1,7,-0.0007026720469570058,-0.0007026720469570058,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1873,-0.0035133602347850288,8,0,1,8,-0.0007026720469570058,-0.0007026720469570058,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
1907,-0.006420242445236526,10,1,3,"1,10,11",-0.006420242445236526,-0.002140080815078842,PSEUDOEPHEDRINE,0,negative_expanded,0.5659875605285,high_prob_negative
61,0.00011949908554355075,3,2,9,"1,2,3,4,5,7,8,9,10",0.00011949908554355075,1.3277676171505638e-05,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
389,-0.00072567594457674,9,1,2,"7,9",-0.00072567594457674,-0.00036283797228837,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
456,-0.008765166338112815,7,1,4,"3,7,8,9",-0.008765166338112815,-0.0021912915845282038,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
650,0.0037200444701186728,8,0,1,8,0.0037200444701186728,0.0037200444701186728,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
807,0.003655062459543648,7,0,1,7,0.001218354153181216,0.001218354153181216,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
807,0.003655062459543648,9,0,1,9,0.001218354153181216,0.001218354153181216,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
807,0.003655062459543648,10,0,1,10,0.001218354153181216,0.001218354153181216,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
875,-0.028369786710097898,4,1,3,"3,4,5",-0.028369786710097898,-0.009456595570032632,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
888,-0.002975413464675443,5,1,4,"0,4,5,6",-0.002975413464675443,-0.0007438533661688608,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1047,-0.008513028795117845,7,2,6,"2,3,4,7,8,9",-0.008513028795117845,-0.0014188381325196408,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1171,0.004167303237288385,6,0,1,6,0.004167303237288385,0.004167303237288385,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1380,-0.004691021518706473,2,0,1,2,-0.0015636738395688242,-0.0015636738395688242,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1380,-0.004691021518706473,3,0,1,3,-0.0015636738395688242,-0.0015636738395688242,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1380,-0.004691021518706473,5,0,1,5,-0.0015636738395688242,-0.0015636738395688242,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1457,-0.01784160577925426,6,1,2,"5,6",-0.01784160577925426,-0.00892080288962713,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1475,0.0036992598406852895,1,2,6,"0,1,2,3,5,10",0.0036992598406852895,0.0006165433067808816,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1602,0.012168569602878399,10,1,2,"2,10",0.012168569602878399,0.006084284801439199,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1607,-0.001607661466684758,2,1,4,"1,2,3,10",-0.001607661466684758,-0.0004019153666711895,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1750,-0.004257453766473966,1,1,3,"0,1,2",-0.002128726883236983,-0.0007095756277456611,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1750,-0.004257453766473966,0,1,3,"0,1,5",-0.002128726883236983,-0.0007095756277456611,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1803,-0.0016089432366235951,4,2,7,"0,2,3,4,5,6,7",-0.0016089432366235951,-0.00022984903380337073,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1873,-0.0029586026140584203,0,0,1,0,-0.0009862008713528068,-0.0009862008713528068,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1873,-0.0029586026140584203,1,0,1,1,-0.0009862008713528068,-0.0009862008713528068,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1873,-0.0029586026140584203,4,0,1,4,-0.0009862008713528068,-0.0009862008713528068,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1917,0.002614630174356276,8,1,2,"7,8",0.002614630174356276,0.001307315087178138,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1991,0.0031918049648069053,3,1,4,"2,3,4,7",0.0031918049648069053,0.0007979512412017263,MESALAMINE,0,negative_expanded,0.5634329280443543,high_prob_negative
1,-0.002382783584237165,13,0,1,13,-0.002382783584237165,-0.002382783584237165,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
27,-0.0006919564811586736,8,1,3,"6,8,9",-0.0006919564811586736,-0.00023065216038622454,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
80,0.006740225432294969,8,0,1,8,0.0022467418107649894,0.0022467418107649894,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
80,0.006740225432294969,14,0,1,14,0.0022467418107649894,0.0022467418107649894,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
80,0.006740225432294969,15,0,1,15,0.0022467418107649894,0.0022467418107649894,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
117,-0.013574672561400769,12,1,3,"10,12,13",-0.013574672561400769,-0.004524890853800256,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
171,-0.0003904748198335878,5,1,4,"1,4,5,6",-0.0003904748198335878,-9.761870495839695e-05,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
310,-0.018013925039141978,10,1,4,"1,10,11,12",-0.018013925039141978,-0.0045034812597854945,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
343,-0.000674105363238348,13,2,8,"10,12,13,14,15,19,20,21",-0.000674105363238348,-8.42631704047935e-05,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
389,-0.0004244038932591492,18,1,2,"16,18",-0.0002122019466295746,-0.0001061009733147873,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
389,-0.0004244038932591492,21,1,2,"19,21",-0.0002122019466295746,-0.0001061009733147873,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
617,-0.003274653375961521,1,1,5,"0,1,2,5,10",-0.003274653375961521,-0.0006549306751923042,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
650,0.0038024272593395678,7,0,1,7,0.0009506068148348919,0.0009506068148348919,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
650,0.0038024272593395678,11,0,1,11,0.0009506068148348919,0.0009506068148348919,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
650,0.0038024272593395678,17,0,1,17,0.0009506068148348919,0.0009506068148348919,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
650,0.0038024272593395678,20,0,1,20,0.0009506068148348919,0.0009506068148348919,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
736,-0.00330359638007671,13,1,4,"12,13,14,19",-0.00330359638007671,-0.0008258990950191775,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
739,-0.008953066785921183,14,1,3,"13,14,15",-0.008953066785921183,-0.002984355595307061,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
802,-0.005278406789600347,3,2,5,"1,2,3,4,5",-0.005278406789600347,-0.0010556813579200694,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
807,0.002187991172936242,6,0,1,6,0.0003646651954893737,0.0003646651954893737,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
807,0.002187991172936242,10,0,1,10,0.0003646651954893737,0.0003646651954893737,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
807,0.002187991172936242,16,0,1,16,0.0003646651954893737,0.0003646651954893737,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
807,0.002187991172936242,18,0,1,18,0.0003646651954893737,0.0003646651954893737,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
807,0.002187991172936242,19,0,1,19,0.0003646651954893737,0.0003646651954893737,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
807,0.002187991172936242,21,0,1,21,0.0003646651954893737,0.0003646651954893737,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
926,-0.005509760980959631,2,0,1,2,-0.0018365869936532104,-0.0018365869936532104,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
926,-0.005509760980959631,3,0,1,3,-0.0018365869936532104,-0.0018365869936532104,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
926,-0.005509760980959631,4,0,1,4,-0.0018365869936532104,-0.0018365869936532104,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
935,-0.0076373327132993616,5,0,1,5,-0.0076373327132993616,-0.0076373327132993616,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
981,-0.0022093736429956465,9,1,2,"8,9",-0.0022093736429956465,-0.0011046868214978232,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1009,0.0016645173849774157,6,1,4,"5,6,7,8",0.0016645173849774157,0.00041612934624435393,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1028,-0.0030253515426995844,3,1,3,"2,3,4",-0.0030253515426995844,-0.0010084505142331948,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1057,-0.0010875124584179654,0,0,1,0,-0.0010875124584179654,-0.0010875124584179654,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1060,-0.0030866112269860766,1,0,1,1,-0.0030866112269860766,-0.0030866112269860766,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1138,-0.021456910171053827,5,2,10,"0,1,2,3,4,5,6,7,8,10",-0.021456910171053827,-0.0021456910171053826,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1152,-0.0016456744256206132,12,0,1,12,-0.0016456744256206132,-0.0016456744256206132,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1162,-0.00962507562455323,2,1,3,"1,2,3",-0.00962507562455323,-0.0032083585415177435,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1171,0.0025179716345974977,9,0,1,9,0.0025179716345974977,0.0025179716345974977,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1274,-0.0036121718151270014,0,1,2,"0,1",-0.0036121718151270014,-0.0018060859075635007,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1291,-0.018315092318261696,2,2,7,"0,1,2,3,4,5,10",-0.018315092318261696,-0.002616441759751671,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1470,-0.009219271026098746,8,2,5,"5,6,7,8,9",-0.009219271026098746,-0.0018438542052197492,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1480,-0.01799102835052681,4,1,3,"3,4,5",-0.01799102835052681,-0.005997009450175604,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1564,0.008949533552247155,15,1,3,"14,15,16",0.008949533552247155,0.0029831778507490516,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1624,-0.0006348528789866405,19,2,6,"12,13,14,19,20,21",-0.0006348528789866405,-0.00010580881316444008,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1737,-0.0027769570061471566,16,1,4,"15,16,17,18",-0.0027769570061471566,-0.0006942392515367892,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1844,-0.0018523813543963913,19,1,4,"13,19,20,21",-0.0018523813543963913,-0.0004630953385990978,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1917,0.003812152289119711,7,1,2,"6,7",0.0009530380722799277,0.00047651903613996386,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1917,0.003812152289119711,11,1,2,"10,11",0.0009530380722799277,0.00047651903613996386,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1917,0.003812152289119711,17,1,2,"16,17",0.0009530380722799277,0.00047651903613996386,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1917,0.003812152289119711,20,1,2,"19,20",0.0009530380722799277,0.00047651903613996386,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
1959,-8.773254301145037e-05,14,2,6,"12,13,14,15,16,19",-8.773254301145037e-05,-1.4622090501908395e-05,TROFINETIDE,0,negative_expanded,0.4908094365781885,high_prob_negative
31,-0.000900827796938881,10,1,3,"9,10,11",-0.0004504138984694405,-0.00015013796615648015,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
31,-0.000900827796938881,14,1,3,"13,14,15",-0.0004504138984694405,-0.00015013796615648015,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
173,-0.004935875455397373,14,2,6,"12,13,14,15,16,20",-0.004935875455397373,-0.0008226459092328955,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
259,-0.017040092016746566,2,1,4,"1,2,3,9",-0.017040092016746566,-0.004260023004186641,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
389,-0.0009221594865994774,19,1,2,"17,19",-0.0009221594865994774,-0.0004610797432997387,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
432,0.003315993716454068,13,1,3,"12,13,14",0.003315993716454068,0.0011053312388180226,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
444,-0.012136051575285939,5,2,5,"1,3,4,5,6",-0.012136051575285939,-0.0024272103150571878,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
650,0.004688277968368565,18,0,1,18,0.004688277968368565,0.004688277968368565,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
694,-0.004012500770294834,9,0,1,9,-0.0006687501283824723,-0.0006687501283824723,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
694,-0.004012500770294834,10,0,1,10,-0.0006687501283824723,-0.0006687501283824723,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
694,-0.004012500770294834,12,0,1,12,-0.0006687501283824723,-0.0006687501283824723,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
694,-0.004012500770294834,13,0,1,13,-0.0006687501283824723,-0.0006687501283824723,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
694,-0.004012500770294834,14,0,1,14,-0.0006687501283824723,-0.0006687501283824723,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
694,-0.004012500770294834,16,0,1,16,-0.0006687501283824723,-0.0006687501283824723,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
807,0.002384190546977814,11,0,1,11,0.0005960476367444535,0.0005960476367444535,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
807,0.002384190546977814,15,0,1,15,0.0005960476367444535,0.0005960476367444535,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
807,0.002384190546977814,17,0,1,17,0.0005960476367444535,0.0005960476367444535,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
807,0.002384190546977814,19,0,1,19,0.0005960476367444535,0.0005960476367444535,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
835,-0.0015181056837049055,9,1,3,"2,9,10",-0.0015181056837049055,-0.0005060352279016351,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
926,-0.006273519094443347,4,0,1,4,-0.002091173031481116,-0.002091173031481116,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
926,-0.006273519094443347,5,0,1,5,-0.002091173031481116,-0.002091173031481116,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
926,-0.006273519094443347,6,0,1,6,-0.002091173031481116,-0.002091173031481116,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
953,-0.0008100521952655751,3,1,5,"2,3,4,7,8",-0.0008100521952655751,-0.00016201043905311502,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
1017,-0.004286921765762818,20,1,2,"15,20",-0.002143460882881409,-0.0010717304414407044,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
1017,-0.004286921765762818,21,1,2,"11,21",-0.002143460882881409,-0.0010717304414407044,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
1028,-0.0043681482828790644,5,1,3,"4,5,6",-0.0043681482828790644,-0.0014560494276263547,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
1057,-0.0010464225865885516,0,0,1,0,-0.00020928451731771033,-0.00020928451731771033,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
1057,-0.0010464225865885516,7,0,1,7,-0.00020928451731771033,-0.00020928451731771033,ISOTRETINOIN,0,negative_expanded,0.48358478773998803,high_prob_negative
